user_id,accepted_answer_id,answer_count,score,creation_date,question_id,link,title,body
#backslash_quote = safe_encoding    # on, off, or safe_encoding
#default_with_oids = off
#escape_string_warning = on
#regex_flavor = advanced        # advanced, extended, or basic
#sql_inheritance = on
#standard_conforming_strings = off
#synchronize_seqscans = on

# - Other Platforms and Clients -

#transform_null_equals = off
</code></pre>

<p>I am mostly looking for efficiency or wise use of resources. I know it depends on how I am planning on using it and other such ""it depends"" answers. What I am looking for is the important or common variables customizations; which ones do people most often change and why? </p>

<p>Thx!</p>
"

40164,412027,25,60,1/5/09,412019,https://stackoverflow.com/questions/412019/math-optimization-in-c,Math optimization in C#,"<p>I've been profiling an application all day long and, having optimized a couple bits of code, I'm left with this on my todo list. It's the activation function for a neural network, which gets called over a 100 million times. According to dotTrace, it amounts to about 60% of the overall function time.</p>

<p>How would you optimize this?</p>

<pre><code>public static float Sigmoid(double value) {
    return (float) (1.0 / (1.0 + Math.Pow(Math.E, -value)));
}
</code></pre>
"

1574,1601538,3,2,1/5/09,412022,https://stackoverflow.com/questions/412022/nhibernate-query-with-distance-calculation-stored-proc,NHibernate query with distance calculation stored proc,"<p>I have a stored procedure in my database that calculates the distance between two lat/long pairs. This stored procedure is called ""DistanceBetween"". I have a SQL statement allows a user to search for all items in the Items table ordered by the distance to a supplied lat/long coordinate. The SQL statement is as follows:</p>

<pre><code>SELECT Items.*, dbo.DistanceBetween(@lat1, @lat2, Latitude, Longitude) AS Distance
FROM Items
ORDER BY Distance
</code></pre>

<p>How do I go about using this query in NHibernate? The Item class in my domain doesn't have a ""Distance"" property since there isn't a ""Distance"" column in my Items table. The ""Distance"" property really only comes into play when the user is performing this search.</p>
"

46731,413424,1,2,1/5/09,412075,https://stackoverflow.com/questions/412075/ms-robotics-studio-contract-is-different-from-that-of-the-namespace,MS Robotics Studio: &quot;contract is different from that of the namespace&quot;,"<p>I'm trying to build a DSS service using MS Robotics Studio and VS 2008, but when I build, I get an error from dssproxy.exe saying:</p>

<pre><code>    The class MyServiceName has a ContractAttribute but the contract is different from that of the namespace.
</code></pre>

<p>and the build fails because dssproxy returns code 10.  Does anyone know what this message means?</p>

<p>The Contract identifier is declared in the Types class file and used in the attribute declaration just the way the Add New Project > Dss Service wizard builds them.  My understanding is that the identifier is just a unique string.  Is this trying to tell me it must match my namespace somehow?</p>

<p>If I build again, the error goes away, but if I force a rebuild or clean before building, it comes back.</p>

<p>Thanks,
  Andy</p>
"

12254,412416,4,2,1/5/09,412083,https://stackoverflow.com/questions/412083/interfacebuilder-uiviewcontroller-subclass-not-recognized-as-subclass,InterfaceBuilder - UIViewController subclass not recognized as subclass,"<p>I'm working on a simple iPhone app.</p>

<p>I have 1 UINavigationController and 2 subclasses of UIViewController.</p>

<p>I have a MainWindow.xib file, a PersonListView.xib, and a PersonDetailView.xib.</p>

<p>The MainWindow.xib has the UINavigationController with the view linked over to the PersonListView.xib file.</p>

<p>The PersonListView.xib has the File's Owner listed as a PersonListViewController class.</p>

<p>I have some buttons on the PersonListView, along with labels and images.  All displays correctly.</p>

<p>When I try to link a button on the PersonListView to my PersonListViewController class, the button is not firing....</p>

<p>The result:
 <strong>* Terminating app due to uncaught exception 'NSInvalidArgumentException', reason: '*</strong> -[UIViewController viewDetail]: unrecognized selector sent to instance 0x450d50'</p>

<p>If I go into the debug console and print-object 0x450d50, I get:</p>

<p>(gdb) print-object 0x450d50

(gdb) </p>

<p>The Interface Builder correctly shows the File's Owner as a PersonListViewController, so why would my button action (linked to the File's Owner) go to the superclass somehow?</p>

<p>EDIT1: Ok, what seems to be happening is that I wasn't getting an instance of the subclass unless, in my MainWindow.xib, I explicitly set the class of the view controller to my subclass.</p>

<p>There's still got to be something I'm missing, though, because surely I should be able to start up arbitrary subclasses of UIViewController just by swapping out the NIB file name from the main window?</p>

<p>EDIT2: (Response to Kevin)
That's not what I'm saying regarding the contents of a XIB.  </p>

<p>I have 3 XIBs:</p>

<p>MainWindow
PeopleListView
PeopleDetailView</p>

<p>The PeopleListView and PeopleDetailView each have an associated File's Owner that is a corresponding UIViewController subclass.  Obviously, I need my events to go to the right controller classes as I move from page to page...but if I can only use a default UIViewController or one subclass, that will be much more difficult?</p>

<p>I can get the correct effect in code by manually setting up the UINavigationController with the correct root, but I feel like there should be a better way through InterfaceBuilder.</p>

<p>EDIT3: (to Kendall)
I'm not using a tab bar.  The model is the same, though, that the view in my navigation controller has to be wired to a single subclass, which seems a bit icky.</p>

<p>EDIT4: (to lostintransit)
The PersonListViewController has the appropriate - (IBAction) viewDetail; method.  The problem is that I can't find a way, in my MainWindow.xib, to flag the view inside my UINavigationController as ""initially load this from PersonListView.xib, with a PersonListViewController as the view"" that wouldn't make it difficult to replace the PersonListView with a PersonDetailView.</p>
"

51501,412158,1,2,1/5/09,412089,https://stackoverflow.com/questions/412089/problem-with-procs-created-within-loops-accessing-loop-variables,Problem with procs created within loops accessing loop variables,"<p>I am a ruby newb and am having a problem with procs created inside loops accessing loop variables. Here is a code file demonstrating the problem.</p>

<pre><code>class Route
    def initialize options = {}
    options.each do |k,v| 
            self.instance_variable_set(""@#{k}"", v)
            self.class.send(:define_method, k, proc{self.instance_variable_get(""@#{k}"")})
      self.class.send(:define_method, ""#{k}="", proc{|v| self.instance_variable_set(""@#{k}"", v)})
        end
    end
end

routes = []
routes &lt;&lt; Route.new({ :url=&gt;'/one', :content=&gt;'html1' })
routes &lt;&lt; Route.new({ :url=&gt;'/two', :content=&gt;'html2' })

blocks = []
for route in routes
        blocks &lt;&lt; Proc.new { route.content }
end

puts blocks[0].call #=&gt; 'html2'
puts blocks[1].call #=&gt; 'html2'
</code></pre>

<p>How can I make blocks[0].call return 'html1' and blocks[1].call return 'html2'</p>
"

1353085,412323,5,30,1/5/09,412101,https://stackoverflow.com/questions/412101/is-it-possible-to-perform-multiple-updates-with-a-single-update-sql-statement,Is it possible to perform multiple updates with a single UPDATE SQL statement?,"<p>Let's say I have a table <em>tbl</em> with columns <em>id</em> and <em>title</em>.
I need to change all values of title column:</p>

<ol>
<li>from 'a-1' to 'a1',</li>
<li>from 'a.1' to 'a1',</li>
<li>from 'b-1' to 'b1',</li>
<li>from 'b.1' to 'b1'.</li>
</ol>

<p>Right now, I'm performing two UPDATE statements:</p>

<pre><code>UPDATE tbl SET title='a1' WHERE title IN ('a-1', 'a.1')
UPDATE tbl SET title='b1' WHERE title IN ('b-1', 'b.1')
</code></pre>

<p>This isn't at all a problem, if the table is small, and the single statement completes in less than a second and you only need a few statements to execute.</p>

<p>You probably guested it - I have a huge table to deal with (one statement completes in about 90 seconds), and I have a huge number of updates to perform.</p>

<p>So, is it possible to merge the updates so it would only scan the table once? Or perhaps, there's a better way to deal with in a situation like this.</p>

<p>EDIT: Note, that the real data I'm working with and the changes to the data I have to perform are not really that simple - the strings are longer and they don't follow any pattern (it is user data, so no assumptions can be made - it can be anything).</p>
"

51503,412694,3,6,1/5/09,412103,https://stackoverflow.com/questions/412103/can-you-create-a-superset-target-in-xcode,Can you create a &quot;superset&quot; target in Xcode?,"<p>For the purposes of unit testing I'd like to create an iPhone project target in Xcode that includes all of the release application files, plus some additional files containing code useful for UI unit testing.</p>

<p>I can do this by duplicating the original application target; however, the problem with this is that every time I add a new source file to the app target, I need to also add it to the UnitTestUI target.  It's not a big deal, just inconvenient to always remember to add files to both targets. </p>

<p>Is there some way to set up a dependency so that every file added to the original app target is also auto added the unit test target?</p>
"

68788,3013752,2,0,1/5/09,412124,https://stackoverflow.com/questions/412124/lighttpd-on-mac-10-5-cant-find-lighttpd-conf,lighttpd on Mac 10.5 - can&#39;t find lighttpd.conf,"<p>I just did a clean build and reinstall of lighttpd 1.4.20 on Mac OS X 10.5 and I can't find the configuration file.</p>

<p>My goal was to install lighty to a single directory instead of being spread around, so I used the following commands successfully:</p>

<pre><code>./configure --prefix=""/usr/local/lighttpd""
sudo make clean
sudo make
</code></pre>

<p>This successfully put the binaries and libs in /usr/local/lighttpd/ like I wanted. However, the configuration file was not installed at /usr/local/lighttpd/doc/lightppd.conf as indicated in the INSTALL doc.</p>

<p>Any idea where it would be? Or did I miss an option on ./configure ?</p>
"

,412147,4,38,1/5/09,412129,https://stackoverflow.com/questions/412129/is-it-possible-to-get-statistics-with-tortoisesvn,Is it possible to get statistics with TortoiseSVN?,"<p>Is it possible to get statistics about each users contributions, total line count etc?</p>
"

42564,412160,2,0,1/5/09,412151,https://stackoverflow.com/questions/412151/increment-a-number-in-the-name-of-textbox,Increment a number in the name of textbox,"<pre><code>public void test()
    {
        List&lt;int&gt; list = new List&lt;int&gt;();
        list.Add(1);
        list.Add(2);
        list.Add(3);
        for (int i = 1; i &lt;= list.Count; i++)
        {

            textBx.Text = list[i].ToString();
            // I want it to be textBx1.Text = list[1].ToString();
                               textBx2.Text = list[2].ToString();
                               textBx3.Text = list[3].Tostring();
                               etc.
              // I can't create textbox dynamically as I need the text box to be placed in specific places in the form . How do I do it the best way? 


        }


    }
</code></pre>
"

51071,412200,4,1,1/5/09,412165,https://stackoverflow.com/questions/412165/c-service-providers,C++ Service Providers,"<p>I've been learning C++, coming from C#, where I've gotten used to using service providers: basically a Dictionary&lt;Type, object&gt;. Unfortunately, I can't figure out how to do this in C++. So the questions are basically:</p>

<ol>
<li><p>How would I make a dictionary in C++.</p></li>
<li><p>How would I use 'Type' with it, as far as I know there is no 'Type' in C++.</p></li>
<li><p>Same as above, but with 'object'.</p></li>
</ol>

<p>Thanks!</p>
"

,412177,11,53,1/5/09,412169,https://stackoverflow.com/questions/412169/how-to-find-an-item-in-array-which-has-the-most-occurrences,How to find an item in array which has the most occurrences,"<p>How do I find an item in array which has the most occurrences?</p>

<pre><code>[1, 1, 1, 2, 3].mode
=&gt; 1

['cat', 'dog', 'snake', 'dog'].mode
=&gt; dog
</code></pre>
"

42564,412185,2,2,1/5/09,412178,https://stackoverflow.com/questions/412178/c-collection,C# collection,"<pre><code>int[] mylist = { 2, 4, 5 };
IEnumerable&lt;int&gt; list1 = mylist;
list1.ToList().Add(1);
// why 1 does not get addedto list1??
</code></pre>
"

28720,412199,3,1,1/5/09,412183,https://stackoverflow.com/questions/412183/on-writing-win32-api-wrapper-with-c-how-to-pass-this-pointer-to-static-functi,"On writing win32 api wrapper with C++, how to pass this pointer to static function","<p>I want to convert function object to function.</p>

<p>I wrote this code, but it doesn't work.</p>

<pre><code>#include &lt;iostream&gt;

typedef int (*int_to_int)(int);

struct adder {
    int n_;
    adder (int n) : n_(n) {}
    int operator() (int x) { return x + n_; }
    operator int_to_int () {
        return this-&gt;*&amp;adder::operator();
    }
};

int main(void) {
    adder add_two(2);
    int_to_int add_fn = add_two;
    std::cout &lt;&lt; add_two(3) &lt;&lt; std::endl; // expect 5
    std::cout &lt;&lt; add_fn(3)  &lt;&lt; std::endl; // expect 5
    add_fn = adder(5);
    std::cout &lt;&lt; add_fn(3)  &lt;&lt; std::endl; // expect 8
    return 0;
}
</code></pre>

<p>and I got message from g++, says <code>invalid use of non-static member function</code>.</p>

<p>How do I get pointer to member function of instance?</p>

<p><strong>Edit</strong>:My original problem is about Win32 API.</p>

<p>I'm forced to write windows program with old Win32 API at school. but I don't want to write horrible switch statement like some example codes on text. Then, I decided to write wrapper in C++.</p>

<p>I want to write the window class like ... </p>

<pre><code>class Window {
public:
    LRESULT update (HWND, UINT, WPARAM, LPARAM);
    void run();
    // below methods are called by update()
    virtual void onclick(int, int);
    virtual void ondraw(); // ... and more methods
};
</code></pre>

<p>and I'm willing to write my application class with deriving this class and overloading some methods.</p>

<p>Finally, my actual probrem is how to do this in C++.</p>

<pre><code> // on initializing my window object,
 // I must register window class with callback which is 
 // not a C++ function object.
 // I try to explain what I want to do with psudocode mixing C++ and javascript.
 WNDCLASS wndclass;
 Window *self = this;
 wndclass.lpfnWndProc = function () {
     return self.update.apply(self, argunemts);
 };
</code></pre>

<p>In other word, I have to make closure into function pointer. I don't know how to do this, but I can't believe this can't do in C++.</p>

<p><strong>Edit</strong>: The original title of this question was <em>How to get pointer-to-member-function of instance</em>. But this title and my question didn't tell my actual problem enough. Sorry to early answerers, and litb, thank you for suggestion and very useful answer!</p>
"

14105,412254,2,2,1/5/09,412184,https://stackoverflow.com/questions/412184/code-golf-diffie-hellman-key-exchange,Code golf: Diffie-Hellman key exchange,"<p>Back in the ITAR era, there was a <a href=""http://www.cypherspace.org/adam/rsa/perl-dh.html"" rel=""nofollow noreferrer"">popular sig that performed Diffie-Hellman key exchange</a>:</p>

<pre><code>#!/usr/bin/perl -- -export-a-crypto-system-sig Diffie-Hellman-2-lines
($g,$e,$m)=@ARGV,$m||die""$0 gen exp mod\n"";print`echo ""16dio1[d2%Sa2/d0&lt;X+d
*La1=z\U$m%0]SX$e""[$g*]\EszlXx+p|dc`
</code></pre>

<p>With a modern dc, this can be reduced quite a bit to:</p>

<pre><code>dc -e '16dio???|p'
</code></pre>

<p>While the modern dc form with the modular exponentiation command ('|' computes g^e % m via efficient exponential doubling) is likely unbeatable other than perhaps <a href=""https://stackoverflow.com/questions/237496/code-golf-factorials"">APL</a>, can the original form be improved upon?  Keep in mind that the e and m values will be very large; they will both be on the order of 1024 bits each for cryptographic security.</p>
"

36057,414512,3,1,1/5/09,412187,https://stackoverflow.com/questions/412187/sharepoint-media-player-custom-field-control,SharePoint: Media Player Custom Field Control,"<p>I'm trying to implement the Media Player custom field control described in this MSDN article: <a href=""http://msdn.microsoft.com/en-us/library/aa981226.aspx"" rel=""nofollow noreferrer"">http://msdn.microsoft.com/en-us/library/aa981226.aspx</a></p>

<p>I created a custom site column (of type Link) in a custom content type and followed all the instructions to deploy the solution into SharePoint and add the control to a Page Layout. </p>

<p>However, when I create a page based on a page layout that uses this field control, nothing is displayed in either Edit or View mode of the page. </p>

<p>I dug around in the SharePoint logs, and at the time the page is loaded, I see the following error in ULS:</p>

<p>Control template ""MediaPlayerFieldControl"" does not exist.</p>

<p>If you've implemented this control, did you have to implement anything other than what the article details? Pretty sure I don't need an ASCX here because the control is handling rendering the media player. </p>

<p>Thank you</p>
"

317,429233,4,2,1/5/09,412207,https://stackoverflow.com/questions/412207/asp-net-show-error-details,ASP.NET Show Error Details,"<p>I recently deployed my ASP.NET 3.5 application to my test server, a newly installed copy of Windows Server 2003 Standard on which is IIS 6.0 and .NET 3.5 SP1. When I view the application (even from a web browser on the server) I get:</p>

<blockquote>
  <p>Server Error in '/' Application.</p>
  
  <p>Runtime Error</p>
  
  <p>Description: An
  application error occurred on the
  server. The current custom error
  settings for this application prevent
  the details of the application error
  from being viewed remotely (for
  security reasons). It could, however,
  be viewed by browsers running on the
  local server machine.</p>
  
  <p>Details: To enable the details of this
  specific error message to be viewable
  on remote machines, please create a
   tag within a
  ""web.config"" configuration file
  located in the root directory of the
  current web application. This
   tag should then have
  its ""mode"" attribute set to ""Off"".</p>
</blockquote>

<p>I am, however, on the local server machine, so I'm not sure why I'm seeing this error. I've added <code>&lt;customErrors mode=""Off""/&gt;</code> to my Web.Config file, but I still can't get see the error details. Does anyone know how to fix this?</p>
"

40538,412246,1,1,1/5/09,412216,https://stackoverflow.com/questions/412216/mysql-gui-tools-64-bit-rpm,mysql gui tools 64-bit rpm,"<p>Are there any 64-bit version RPMs of MySQL GUI Tools?</p>
"

4541,412247,2,5,1/5/09,412218,https://stackoverflow.com/questions/412218/how-should-i-organize-my-flex-application,How should I organize my Flex application?,"<p>I'm currently a .NET developer, but I'm starting to work with Flex a little bit and I've found the community to be great.  There are a lot of great resources out there, but one of the issues I'm running into conceptually is how to organize a flex project.  Coming from the standpoint of a ""traditional"" ASP.NET web application I'd create folders of related pages, controls, CSS, JavaScript, etc.  </p>

<p>What's the best pattern for organizing a flex application?  I like using the code behind pattern with my MXML files, but these aren't really ""pages"" per se, so how do you keep from just dumping everything into the root of your src folder?</p>
"

40516,414242,4,5,1/5/09,412227,https://stackoverflow.com/questions/412227/parallelize-code-in-nested-loops,Parallelize code in nested loops,"<p>You always hear that functional code is inherently easier to parallelize than non-functional code, so I decided to write a function which does the following:</p>

<p>Given a input of strings, total up the number of unique characters for each string. So, given the input <code>[ ""aaaaa""; ""bbb""; ""ccccccc""; ""abbbc"" ]</code>, our method will returns <code>a: 6; b: 6; c: 8</code>.</p>

<p>Here's what I've written:</p>

<pre><code>(* seq&lt;#seq&lt;char&gt;&gt; -&gt; Map&lt;char,int&gt; *)
let wordFrequency input =
    input
    |&gt; Seq.fold (fun acc text -&gt;
        (* This inner loop can be processed on its own thread *)
        text
        |&gt; Seq.choose (fun char -&gt; if Char.IsLetter char then Some(char) else None)
        |&gt; Seq.fold (fun (acc : Map&lt;_,_&gt;) item -&gt;
            match acc.TryFind(item) with
            | Some(count) -&gt; acc.Add(item, count + 1)
            | None -&gt; acc.Add(item, 1))
            acc
        ) Map.empty
</code></pre>

<p>This code is ideally parallelizable, because each string in <code>input</code> can be processed on its own thread. Its not as straightforward as it looks since the innerloop adds items to a Map shared between all of the inputs.</p>

<p>I'd like the inner loop factored out into its own thread, and I don't want to use any mutable state. <b>How would I re-write this function using an Async workflow?</b></p>
"

17176,412241,8,3,1/5/09,412230,https://stackoverflow.com/questions/412230/tdd-how-much-do-you-test,TDD - How much do you test?,"<p>I'm working on a new project and I'm using the repository pattern, I have my repository that pulls the data from the database and a ""service"" class which uses the repository and does all the business logic.</p>

<p>something similar to the following;</p>

<pre><code>public class UserRepository : IUserRepository
{
    public IQueryable&lt;User&gt; GetUsers()
    {
    // do stuff
    }
}

public class UserService 
{
    public IList&lt;User&gt; GetUserById
    {
        var rep = new UserRepository();
        var users = rep.GetUsers();
        // do business logic
        return users.ToList();
    }
}
</code></pre>

<p>Would you test both the UserService and the UserRepository or do you think testing just the Service would suffice?  I figure since the service is using the repository it should be fun, but it does kill code coverage.</p>
"

46279,412336,3,3,1/5/09,412255,https://stackoverflow.com/questions/412255/google-gears-to-what-level-is-synchronization-supported,Google Gears - To what level is synchronization supported?,"<p>I have a few questions about data synchronization. The architecture
does not seem to be clear about this:</p>

<ol>
<li><p>Does Google Gears provide from automatic synchronization of data
(from client to server and server to client)?</p></li>
<li><p>If it does provide for automatic data synchronization, then can i
write functions to hook into the sync mechanism (on the server and on
the client) to control what data is synced?</p></li>
<li><p>Is there anyway to partition the data on the server? for example a
client should be able to download only those rows in a table which are
related to it (for example there is 'hostname' column in the table,
and only those rows which contain the hostname of the client trying to
download the data should be downloaded to it)</p></li>
</ol>

<p>Basically what I am looking for is: does Google Gears Synchronization
support the data synchronization features like SQL Server Merge
replication?
[ <a href=""http://technet.microsoft.com/en-us/library/ms152746.aspx"" rel=""nofollow noreferrer"">http://technet.microsoft.com/en-us/library/ms152746.aspx</a> ]</p>
"

46182,412295,5,3,1/5/09,412256,https://stackoverflow.com/questions/412256/can-the-iphone-determine-if-youre-facing-north-south-east-or-west,"Can the iPhone determine if you&#39;re facing north, south, east or west?","<p>Can the iPhone determine if you're facing north, south, east or west?</p>
"

47738,412270,1,4,1/5/09,412264,https://stackoverflow.com/questions/412264/is-there-a-way-to-make-a-progress-bar-like-that-in-gmail-in-asp-net,Is there a way to make a progress bar like that in gmail in ASP.net?,"<p>Is there a way to make a progress bar like that in gmail in ASP.net?</p>
"

23681,412704,2,4,1/5/09,412271,https://stackoverflow.com/questions/412271/applet-with-gui-designer,Applet with Gui Designer,"<p>I want to ask you if there is a possibility to program a Java Applet in netbeans 6.5 using the GUI Designer. When I was adding a new file to the source and choose Applet or JApplet, I found now Designer as in a JForm for instance.</p>
"

38398,1306932,23,147,1/5/09,412300,https://stackoverflow.com/questions/412300/formsauthentication-signout-does-not-log-the-user-out,FormsAuthentication.SignOut() does not log the user out,"<p>Smashed my head against this a bit too long. How do I prevent a user from browsing a site's pages after they have been logged out using FormsAuthentication.SignOut? I would expect this to do it:</p>

<pre><code>FormsAuthentication.SignOut();
Session.Abandon();
FormsAuthentication.RedirectToLoginPage();
</code></pre>

<p>But it doesn't. If I type in a URL directly, I can still browse to the page. I haven't used roll-your-own security in a while so I forget why this doesn't work.</p>
"

10135,426029,2,3,1/5/09,412305,https://stackoverflow.com/questions/412305/how-do-i-find-which-port-number-net-remoting-allocates,How do I find which port number .Net Remoting Allocates?,"<p>If I create a TcpChannel using port zero i.e. allowing .Net Remoting to allocate an available port, is there anyway to then determine which port number has been allocated?  </p>

<p>I know that I can specify the port number when creating the channel, however I don't want to do this as I want to run multiple instances of the listening application on the same Citrix server - each instance listening on a different port.  </p>

<p>Ideally I don't want to have to go to the trouble of reserving a bunch of ports and then keeping track of which ones have been allocated.  I'd just like to let the port be allocated automatically - but then I need to be able to know which port number has been allocated.</p>
"

67445,412337,3,4,1/5/09,412331,https://stackoverflow.com/questions/412331/passing-a-xml-parsed-list-from-a-controller-to-a-view-in-asp-net-mvc,Passing a XML parsed list from a controller to a view in ASP.NET MVC,"<p>I am trying to pass an XML list to a view but I am having trouble once I get to the view.</p>

<p>My controller:</p>

<pre><code> public ActionResult Search(int isbdn)
    {
        ViewData[""ISBN""] = isbdn;
        string pathToXml= ""http://isbndb.com/api/books.xml?access_key=DWD3TC34&amp;index1=isbn&amp;value1="";
        pathToXml += isbdn;
        var doc = XDocument.Load(pathToXml);
        IEnumerable&lt;XElement&gt; items = from m in doc.Elements()
                    select m;
</code></pre>

<p>What would my view look like? Do I need to incorporate some type of XML data controller?</p>
"

50542,412352,10,151,1/5/09,412341,https://stackoverflow.com/questions/412341/how-should-i-store-guid-in-mysql-tables,How should I store GUID in MySQL tables?,"<p>Do I use varchar(36) or are there any better ways to do it?</p>
"

48957,412356,9,1,1/5/09,412344,https://stackoverflow.com/questions/412344/a-better-way-than-casting-from-a-base-class-to-derived-class,a better way than casting from a base class to derived class,"<p>I know downcasting like this won't work. I need a method that WILL work. Here's my problem: I've got several different derived classes all from a base class. My first try was to make an array of base class. The program has to select (more or less at random) different derived classes. I had tried casting from a base class to the derived class, putting it in the array of the base, but obviously that didn't work. I was sincerely hoping for another method than simply sticking arrays of all the derived classes, because there could be quite a few derived classes. Is there any better way to do this that I'm just brainfarting on? </p>

<p>If y'all need code examples or more information, just let me know. It all makes sense to me, but It's late and it may not make sense to everybody else heh. </p>

<p>Any help is very much appreciated, guys.</p>
"

51529,412641,3,0,1/5/09,412366,https://stackoverflow.com/questions/412366/read-keyboard-characters-to-determine-shortcuts,Read keyboard characters to determine shortcuts,"<p>I'm working on a document application and part of this application I've to add support to read the keyboard pressed events and replace the pre-defined characters set if that keyboard entry is match with the pre-defind short form/word.The actual application has implemented in C++.</p>

<p>Please provide me your thoughts on how to implement this. Is there any sample C++ program for reference? algorithm/concepts?</p>
"

51532,412371,2,4,1/5/09,412368,https://stackoverflow.com/questions/412368/how-to-simply-connect-python-to-my-web-site,How to (simply) connect Python to my web site?,"<p>I've been playing with Python for a while and wrote a little program to make a database to keep track of some info (its really basic, and hand written). I want to add the ability to create a website from the data that I will then pass to my special little place on the internet. What should I use to build up the website? After dabbling with Django, I've found it overkill and over my head, but if that's the only option I'll learn to use it.</p>

<p>Does anyone know an easy way to output a database of arbitrary format to one or more HTML (or different format) files?</p>
"

43058,412549,5,4,1/5/09,412378,https://stackoverflow.com/questions/412378/how-do-people-get-mixin-style-re-use-in-c,How do people get mixin-style re-use in C#?,"<p>I come from a C++ background where I can use template mixins to write code that refers to FinalClass which is a template parameter that is passed in.  This allows reusable functions to be ""mixed-in"" to any derived class, by simply inheriting from ReusableMixin with a template paramter of MyFinalClass.  This all gets inlined into the class so it's as though I just wrote a big class that did everything -- ie very fast!  Since mixins can chain, I can mix-in all sorts of behaviour (and state) into one object.</p>

<p>If anyone wants clarification on the technique, please ask.  My question is, how can I get reuse like that in C#?  Note: C# generics don't allow inheriting from a generic parameter.</p>
"

10830,2251850,2,5,1/5/09,412386,https://stackoverflow.com/questions/412386/determine-if-structuremap-has-a-specific-type-configured,Determine if StructureMap has a specific type configured?,"<p>Is there a way to determine if a specific type has been configured in StructureMap?  </p>

<p>I want to return a generic type if it has not be specifically configured in StructureMap.</p>
"

19875,422834,2,1,1/5/09,412406,https://stackoverflow.com/questions/412406/are-there-any-free-websphere-5-profiling-tools,are there any free websphere 5 profiling tools?,"<p>i am looking for a client application that can connect to an EAR file within websphere and give me information like memory usage, heap size, etc.</p>
"

198,412418,9,16,1/5/09,412409,https://stackoverflow.com/questions/412409/junits-ignore,JUnit&#39;s @Ignore,"<p>I wonder if it is a good practice to use JUnit's @Ignore. And how people are using it? </p>

<p>I came up with the following use case: Let's say I am developing a class and writing a JUnit test for it, which doesn't pass, because I'm not quite done with the class. Is it a good practice to mark it with @Ignore? </p>

<p>I'm a little concerned that we might miss the ignored test case later on or that people start using it to ""force"" tests to pass CI.</p>
"

45654,437130,2,2,1/5/09,412410,https://stackoverflow.com/questions/412410/problem-compiling-gnustep-gui-0-16-0-undefined-reference-to-png-sizeof,Problem compiling gnustep-gui-0.16.0 undefined reference to png_sizeof,"<p>I'm trying to compile GNUstep on a linux box but gnustep-gui-0.16.0 package is failing. I downloaded GNUstep Startup stable 0.20.1 (<a href=""http://wwwmain.gnustep.org/resources/downloads.php"" rel=""nofollow noreferrer"">http://wwwmain.gnustep.org/resources/downloads.php</a>)and follow instructions about how to compile (./configure &amp;&amp; make). I'm getting this error:</p>

<p><code>libgnustep-gui.so: undefined reference to 'png_sizeof'</code></p>

<p>I have compiled latest libpng (1.2.34) and I can see that png_sizeof is defined as macro. However, I'm not quite sure how to fix the gnustep-gui-0.16.0 build. I tried to pass the include/lib directory where libpng is installed to configure build but nothing seems to help.</p>

<p>I have quite up to date linux box but using gcc 3.3 (upgrade is not an option - but this should not be a problem).</p>

<p>Full error:</p>

<pre><code>Making all for tool set_show_service...
 Compiling file set_show_service.m ...
 Linking tool set_show_service ...
../Source/./obj/libgnustep-gui.so: undefined reference to `png_sizeof'
collect2: ld returned 1 exit status
gmake[3]: *** [obj/set_show_service] Error 1
gmake[2]: *** [set_show_service.all.tool.variables] Error 2
gmake[1]: *** [internal-all] Error 2
gmake[1]: Leaving directory `/home/bla/local/src/gnustep-startup-0.22.0/build/gnustep-gui-0.16.0'
gmake[3]: *** [obj/set_show_service] Error 1
gmake[2]: *** [set_show_service.all.tool.variables] Error 2
gmake[1]: *** [internal-all] Error 2
</code></pre>

<p>Any suggestions?
Thanks</p>
"

1880,412822,3,2,1/5/09,412412,https://stackoverflow.com/questions/412412/asp-net-mvc-html-actionlink-problems,ASP.Net MVC Html.ActionLink() problems,"<p>I'm using the MVC beta to write a simple application to understand ASP.Net MVC. The application is a simple photo/video sharing site with tagging. I'm working off the MVC skeleton project. I added some Html.ActionLink()'s to the navigation bar, but I'm having a problem with one of the Html.ActionLink()'s that I added in one spot.  </p>

<p>I want ~/Tags to show all tags from the database and I want ~/Tags/{tag} to show a listing of all the files that are tagged with {tag}. This works as expected, but when I follow a ~/Tags/{tag}, it changes the Html.ActionLink() in the navigation bar to be the same as the ~/Tags/{tag} link instead of just pointing to ~/Tags. I'm not understanding why the ActionLink() in my navigation bar is changing when I follow the ~/Tags/{tag}. If I navigate to a different link in the project, the ActionLink() works as expected.</p>

<p>I have the actionlink and route set up like this. My TagsController has this Index action. The int? is for a paging control. I have two Views, one called All and one called Details. What am I doing wrong?</p>

<pre><code>        Html.ActionLink(""Tags"", ""Index"", ""Tags"") // In navigation bar

        routes.MapRoute(
            ""Tags"",
            ""Tags/{tag}"",
            new
            {
              controller = ""Tags"", action = ""Index"", tag = """",
